hst datetime,dh8_ghi,elevation,azimuth,dh8_rel
2010-03-22 07:30:00-10:00,74.1773,12.18251283425615,-273.9323898796692,0.5166053793545331
2010-03-22 07:30:01-10:00,74.1773,12.186365371433654,-273.93395724755567,0.5163762959477117
2010-03-22 07:30:02-10:00,74.1773,12.190217914324394,-273.935524657065,0.5161474156202553
2010-03-22 07:30:03-10:00,74.1773,12.194070462483664,-273.93709210803695,0.5159187381022431
2010-03-22 07:30:04-10:00,74.1773,12.197923016327568,-273.93865960066296,0.5156902631242318
2010-03-22 07:30:05-10:00,74.1773,12.201775575413196,-273.9402271347843,0.5154619904172559
2010-03-22 07:30:06-10:00,74.1773,12.205628295489317,-273.9417947739996,0.5152339197128255
2010-03-22 07:30:07-10:00,74.1773,12.209480709789913,-273.9433623275939,0.5150060507429257
2010-03-22 07:30:08-10:00,74.1773,12.213333440709622,-273.9449300500576,0.5147783832400156
2010-03-22 07:30:09-10:00,74.1773,12.217186021484,-273.94649775067313,0.5145509169370274
2010-03-22 07:30:10-10:00,74.1773,12.221038607861464,-273.9480654930399,0.5143236515673645
2010-03-22 07:30:11-10:00,74.1773,12.224891199612044,-273.94963327708496,0.5140965868649017
2010-03-22 07:30:12-10:00,74.1773,12.228743796508144,-273.9512011027378,0.5138697225639832
2010-03-22 07:30:13-10:00,74.1773,12.232596554301828,-273.9527690336104,0.5136430583994223
2010-03-22 07:30:14-10:00,74.1773,12.236449006219825,-273.95433687894945,0.5134165941064994
2010-03-22 07:30:15-10:00,74.1773,12.240301774989401,-273.9559048936297,0.5131903294209622
2010-03-22 07:30:16-10:00,74.1773,12.244154392866093,-273.95747288589166,0.5129642640790235
2010-03-22 07:30:17-10:00,74.1773,12.248007016575107,-273.95904092035244,0.5127383978173609
2010-03-22 07:30:18-10:00,74.1773,12.25185964534829,-273.9606089965181,0.5125127303731157
2010-03-22 07:30:19-10:00,74.1773,12.255712279599795,-273.9621771145777,0.5122872614838915
2010-03-22 07:30:20-10:00,74.1773,12.259564918887362,-273.96374527437325,0.5120619908877536
2010-03-22 07:30:21-10:00,74.1773,12.263417563303529,-273.9653134757623,0.5118369183232281
2010-03-22 07:30:22-10:00,74.1773,12.26727036871452,-273.96688178302395,0.5116120435292999
2010-03-22 07:30:23-10:00,74.1773,12.271123023565659,-273.96845006814306,0.5113873662454129
2010-03-22 07:30:24-10:00,74.1773,12.274975683723463,-273.9700183953978,0.5111628862114684
2010-03-22 07:30:25-10:00,74.1773,12.278828349278896,-273.97158676464363,0.5109386031678244
2010-03-22 07:30:26-10:00,74.1773,12.282681019790806,-273.97315517572395,0.5107145168552941
2010-03-22 07:30:27-10:00,74.1773,12.286533695673134,-273.9747236288275,0.5104906270151454
2010-03-22 07:30:28-10:00,74.1773,12.29038637669831,-273.9762921238836,0.5102669333890992
2010-03-22 07:30:29-10:00,74.1773,12.294239217974381,-273.9778607242657,0.5100434357193298
2010-03-22 07:30:30-10:00,74.1773,12.298091908920236,-273.97942930294204,0.5098201337484622
2010-03-22 07:30:31-10:00,74.1773,12.301944605078276,-273.98099792386665,0.5095970272195723
2010-03-22 07:30:32-10:00,74.1773,12.305797306540516,-273.98256658689627,0.5093741158761855
2010-03-22 07:30:33-10:00,74.1773,12.309650012861262,-273.98413529186934,0.5091513994622759
2010-03-22 07:30:34-10:00,74.5698,12.313502724459484,-273.98570403897975,0.5116218118747077
2010-03-22 07:30:35-10:00,74.5698,12.317355440891546,-273.98727282806794,0.5113983081359664
2010-03-22 07:30:36-10:00,74.5698,12.321208317913133,-273.9888417227836,0.5111749995887008
2010-03-22 07:30:37-10:00,74.5698,12.325061044078163,-273.9904105957181,0.510951885977324
2010-03-22 07:30:38-10:00,74.5698,12.328913775790957,-273.9919795111887,0.5107289670466952
2010-03-22 07:30:39-10:00,74.5698,12.332766512283467,-273.9935484687009,0.5105062425421185
2010-03-22 07:30:40-10:00,74.5698,12.3366192539711,-273.99511746844536,0.5102837122093422
2010-03-22 07:30:41-10:00,74.5698,12.340472000412673,-273.9966865102647,0.5100613757945577
2010-03-22 07:30:42-10:00,74.5698,12.344324752023704,-273.99825559434953,0.5098392330443987
2010-03-22 07:30:43-10:00,74.5698,12.348177663702884,-273.9998247840118,0.5096172837059397
2010-03-22 07:30:44-10:00,74.5698,12.352030269519028,-274.00139388869684,0.509395527526696
2010-03-22 07:30:45-10:00,74.9623,12.355883191039348,-274.00296316279696,0.5118540141001349
2010-03-22 07:30:46-10:00,74.9623,12.359735962335812,-274.0045324157561,0.5116314782938678
2010-03-22 07:30:47-10:00,74.9623,12.363588738522214,-274.0061017109757,0.5114091359047183
2010-03-22 07:30:48-10:00,74.9623,12.367441519366213,-274.00767104837996,0.5111869866806326
2010-03-22 07:30:49-10:00,74.9623,12.371294305288705,-274.0092404281648,0.5109650303699952
2010-03-22 07:30:50-10:00,74.9623,12.375147251183838,-274.010809913648,0.5107432667216275
2010-03-22 07:30:51-10:00,74.9623,12.378999891123215,-274.012379314246,0.5105216954847868
2010-03-22 07:30:52-10:00,74.9623,12.382852847001221,-274.0139488847312,0.5103003164091645
2010-03-22 07:30:53-10:00,74.9623,12.386705651912274,-274.01551843350654,0.510079129244887
2010-03-22 07:30:54-10:00,75.3547,12.390558461726094,-274.0170880248985,0.5125270530750384
2010-03-22 07:30:55-10:00,75.3547,12.394411276538914,-274.01865765876784,0.5123050931575673
2010-03-22 07:30:56-10:00,75.3547,12.398264095904718,-274.0202273349522,0.5120833254050879
2010-03-22 07:30:57-10:00,75.3545,12.402116920240802,-274.0217970536438,0.5118603910284757
2010-03-22 07:30:58-10:00,75.3545,12.405969748779412,-274.02336681434815,0.5116390074456514
2010-03-22 07:30:59-10:00,75.3545,12.40982273825519,-274.02493668176,0.5114178152802654
2010-03-22 07:31:00-10:00,75.3545,12.413675576239731,-274.0265065273868,0.5111968142841637
2010-03-22 07:31:01-10:00,75.747,12.417528419467297,-274.02807641592136,0.5136361386323243
2010-03-22 07:31:02-10:00,75.747,12.421381267168652,-274.02964634686765,0.5134129793230408
2010-03-22 07:31:03-10:00,75.747,12.425234119762777,-274.0312163204195,0.5131900138414354
2010-03-22 07:31:04-10:00,75.747,12.429086976804737,-274.0327863364157,0.5129672419350907
2010-03-22 07:31:05-10:00,75.747,12.432939838711533,-274.0343563950481,0.5127446633520275
2010-03-22 07:31:06-10:00,75.747,12.436792860601582,-274.0359265597559,0.5125222778407038
2010-03-22 07:31:07-10:00,75.747,12.440645731231157,-274.0374967031142,0.5123000851500136
2010-03-22 07:31:08-10:00,75.747,12.444498607011367,-274.03906688949263,0.512078085029286
2010-03-22 07:31:09-10:00,75.747,12.44835148717274,-274.0406371183949,0.5118562772282848
2010-03-22 07:31:10-10:00,75.747,12.452204372136048,-274.04220739001676,0.511634661497207
2010-03-22 07:31:11-10:00,75.747,12.456057261456264,-274.0437777041966,0.5114132375866821
2010-03-22 07:31:12-10:00,75.747,12.459910155549844,-274.04534806112576,0.5111920052477709
2010-03-22 07:31:13-10:00,75.747,12.4637632093194,-274.0469185241655,0.5109709642319651
2010-03-22 07:31:14-10:00,75.747,12.467616112167148,-274.0484889661336,0.5107501142911857
2010-03-22 07:31:15-10:00,76.1395,12.47146901964512,-274.05005945106046,0.5131748775860268
2010-03-22 07:31:16-10:00,76.1395,12.475321931845272,-274.0516299788021,0.5129532666458269
2010-03-22 07:31:17-10:00,76.1395,12.479174848322051,-274.0532005491965,0.5127318470252401
2010-03-22 07:31:18-10:00,76.1395,12.483027769495562,-274.0547711624388,0.5125106184766206
2010-03-22 07:31:19-10:00,76.1395,12.486880694922062,-274.0563418183684,0.512289580752749
2010-03-22 07:31:20-10:00,76.1395,12.490733780365337,-274.05791258070997,0.512068733606833
2010-03-22 07:31:21-10:00,76.1395,12.494586559016325,-274.0594832583695,0.5118480767925052
2010-03-22 07:31:22-10:00,76.5319,12.4984396533303,-274.06105410634507,0.5142643843293361
2010-03-22 07:31:23-10:00,76.5319,12.502292596498847,-274.0626249335386,0.5140429722001877
2010-03-22 07:31:24-10:00,76.5319,12.506145544284859,-274.0641958036754,0.5138217506431844
2010-03-22 07:31:25-10:00,76.5319,12.50999849646073,-274.065766716684,0.5136007194123904
2010-03-22 07:31:26-10:00,76.5319,12.513851452799917,-274.0673376724941,0.5133798782622929
