hst datetime,dh7_ghi,elevation,azimuth,dh7_rel
2010-03-23 07:30:00-10:00,106.016,12.395869622323987,-273.5863309318663,0.7373282145440384
2010-03-23 07:30:01-10:00,106.016,12.399724273384424,-273.58789449155245,0.7370037532856023
2010-03-23 07:30:02-10:00,106.399,12.4035789298135,-273.5894580914305,0.7393409519521148
2010-03-23 07:30:03-10:00,106.782,12.407433592027369,-273.59102173169055,0.7416760954589686
2010-03-23 07:30:04-10:00,106.782,12.411288259582676,-273.5925854121736,0.7413501512109373
2010-03-23 07:30:05-10:00,106.782,12.415142932897764,-273.5941491330719,0.7410244933223686
2010-03-23 07:30:06-10:00,106.782,12.418997767161429,-273.5957129575661,0.7406991214160559
2010-03-23 07:30:07-10:00,106.782,12.422852295567509,-273.5972766954922,0.7403740351154533
2010-03-23 07:30:08-10:00,106.782,12.426707140853948,-273.59884060072375,0.7400492340446765
2010-03-23 07:30:09-10:00,106.782,12.430561835999173,-273.6004044830048,0.7397247178285004
2010-03-23 07:30:10-10:00,106.782,12.434416536836883,-273.6019684057793,0.7394004860923576
2010-03-23 07:30:11-10:00,106.782,12.438271242926625,-273.60353236889125,0.7390765384623372
2010-03-23 07:30:12-10:00,106.782,12.442125954683366,-273.60509637252926,0.7387528745651831
2010-03-23 07:30:13-10:00,106.782,12.44598082708221,-273.6066604797978,0.7384294940282933
2010-03-23 07:30:14-10:00,106.782,12.44983539395986,-273.6082245007632,0.7381063964797173
2010-03-23 07:30:15-10:00,106.782,12.453690277524629,-273.60978868932875,0.7377835815481557
2010-03-23 07:30:16-10:00,106.782,12.457545010635696,-273.61135285455083,0.7374610488629583
2010-03-23 07:30:17-10:00,107.547,12.461399749243808,-273.61291706053896,0.7424197553363556
2010-03-23 07:30:18-10:00,107.547,12.46525449343984,-273.6144813071483,0.7420954794049822
2010-03-23 07:30:19-10:00,107.547,12.469109242784493,-273.6160455942241,0.7417714866260147
2010-03-23 07:30:20-10:00,107.547,12.472963997691753,-273.61760992195383,0.7414477766287486
2010-03-23 07:30:21-10:00,107.547,12.476818757394204,-273.619174289845,0.741124349043127
2010-03-23 07:30:22-10:00,107.547,12.480673678705346,-273.6207387623708,0.7408012034997375
2010-03-23 07:30:23-10:00,107.547,12.484528449041605,-273.6223032114802,0.7404783396298125
2010-03-23 07:30:24-10:00,107.547,12.4883832252134,-273.62386770164187,0.7401557570652263
2010-03-23 07:30:25-10:00,107.546,12.492238006667991,-273.6254322324502,0.7398265762744511
2010-03-23 07:30:26-10:00,107.546,12.496092793179967,-273.6269968038364,0.739504558212966
2010-03-23 07:30:27-10:00,107.546,12.499947585163579,-273.62856141598843,0.7391828203536801
