hst datetime,dh9_ghi,elevation,azimuth,dh9_rel
2010-03-20 07:30:00-10:00,152.455,11.754395416627375,-274.62656448686147,0.9953059918785173
2010-03-20 07:30:01-10:00,152.455,11.758242923998006,-274.62813961810224,0.99486498144437
2010-03-20 07:30:02-10:00,152.455,11.76209043700691,-274.629714793455,0.9944243616520274
2010-03-20 07:30:03-10:00,152.455,11.765937955208905,-274.631290012759,0.9939841319826808
2010-03-20 07:30:04-10:00,152.455,11.769785479016761,-274.6328652762053,0.9935442919184388
2010-03-20 07:30:05-10:00,152.455,11.773633007987643,-274.6344405836354,0.9931048409423275
2010-03-20 07:30:06-10:00,152.455,11.777480697664014,-274.6360159989612,0.9926657785382866
2010-03-20 07:30:07-10:00,152.455,11.781328081888445,-274.63759133052474,0.9922271041911678
2010-03-20 07:30:08-10:00,152.455,11.785175782243071,-274.63916683407723,0.9917888173867337
2010-03-20 07:30:09-10:00,152.455,11.789023332569622,-274.640742317955,0.9913509176116543
2010-03-20 07:30:10-10:00,152.455,11.792870888411818,-274.64231784607273,0.9909134043535063
2010-03-20 07:30:11-10:00,152.455,11.796718449324494,-274.6438934182696,0.9904762771007706
2010-03-20 07:30:12-10:00,152.927,11.80056601572208,-274.64546903473814,0.9931046933283457
2010-03-20 07:30:13-10:00,152.927,11.80441374229141,-274.6470447590518,0.9926669855968613
2010-03-20 07:30:14-10:00,152.927,11.808261163730613,-274.6486203998688,0.9922296635319733
2010-03-20 07:30:15-10:00,152.927,11.812108901090859,-274.6501962129712,0.9917927266241873
2010-03-20 07:30:16-10:00,153.399,11.815956488096182,-274.6517720060034,0.9944159356516643
2010-03-20 07:30:17-10:00,153.399,11.81980408062062,-274.65334784363586,0.9939784213264838
2010-03-20 07:30:18-10:00,153.399,11.823651678111249,-274.6549237254618,0.9935412918193584
2010-03-20 07:30:19-10:00,153.399,11.827499280979985,-274.6564996516712,0.9931045466228074
2010-03-20 07:30:20-10:00,153.399,11.83134688878469,-274.6580756221062,0.9926681852302435
2010-03-20 07:30:21-10:00,153.399,11.83519450161611,-274.65965163662395,0.9922322071359683
2010-03-20 07:30:22-10:00,153.399,11.839042275132035,-274.6612277598179,0.9917966118351718
2010-03-20 07:30:23-10:00,153.399,11.84288989818809,-274.6628038630438,0.99136139882393
2010-03-20 07:30:24-10:00,153.871,11.84673752644191,-274.66438001089324,0.9939755922988872
2010-03-20 07:30:25-10:00,153.871,11.85058515998617,-274.66595620322533,0.9935398055807557
2010-03-20 07:30:26-10:00,153.871,11.85443279837616,-274.66753243987966,0.9931044008173519
2010-03-20 07:30:27-10:00,153.871,11.858280442025757,-274.6691087210479,0.9926693775067368
2010-03-20 07:30:28-10:00,153.871,11.862128090490858,-274.6706850465703,0.992234735147851
2010-03-20 07:30:29-10:00,153.871,11.865975899320167,-274.672261480401,0.9918004732405116
2010-03-20 07:30:30-10:00,154.343,11.869823557477169,-274.6738378945224,0.9944076128624902
2010-03-20 07:30:31-10:00,154.343,11.873671221158176,-274.6754143535582,0.9939727805902796
2010-03-20 07:30:32-10:00,154.343,11.87751888959535,-274.67699085701304,0.9935383284367618
2010-03-20 07:30:33-10:00,154.343,11.881366563203095,-274.6785674050791,0.9931042559037209
2010-03-20 07:30:34-10:00,154.343,11.885214241536662,-274.6801439975959,0.9926705624938096
2010-03-20 07:30:35-10:00,154.343,11.889061925009871,-274.6817206347549,0.9922372477105506
2010-03-20 07:30:36-10:00,154.343,11.892909768316086,-274.6832973801726,0.9918043110583323
2010-03-20 07:30:37-10:00,154.343,11.896757461273051,-274.68487410615677,0.9913717520424081
2010-03-20 07:30:38-10:00,154.815,11.900605159436557,-274.6864508770815,0.99396998604211
2010-03-20 07:30:39-10:00,154.815,11.904452862251844,-274.68802769253773,0.9935368603041544
2010-03-20 07:30:40-10:00,154.815,11.908300570133905,-274.6896045527184,0.993104111873757
2010-03-20 07:30:41-10:00,154.815,11.912148282638562,-274.69118145746313,0.9926717402581081
2010-03-20 07:30:42-10:00,154.815,11.915996000179085,-274.6927584069633,0.9922397449652557
2010-03-20 07:30:43-10:00,155.287,11.91984387745076,-274.694335464848,0.9948319502965207
2010-03-20 07:30:44-10:00,155.287,11.923691449132276,-274.69591243961196,0.9943993913996784
2010-03-20 07:30:45-10:00,155.287,11.927539335975727,-274.69748958691815,0.9939672084977549
2010-03-20 07:30:46-10:00,155.287,11.93138707266037,-274.699066715257,0.993535401100722
2010-03-20 07:30:47-10:00,155.287,11.935234813878713,-274.7006438882565,0.9931039687194025
2010-03-20 07:30:48-10:00,155.287,11.939082560046312,-274.70222110611,0.9926729108654685
2010-03-20 07:30:49-10:00,155.287,11.942930310717955,-274.7037983686562,0.9922422270514393
2010-03-20 07:30:50-10:00,155.287,11.946778221446817,-274.7053757398874,0.99181191679068
2010-03-20 07:30:51-10:00,155.759,11.950625826052454,-274.7069530279112,0.9943953180891603
2010-03-20 07:30:52-10:00,155.759,11.954473746472997,-274.7085304891277,0.9939644478024922
2010-03-20 07:30:53-10:00,155.759,11.958321515553255,-274.7101079306291,0.993533950745251
2010-03-20 07:30:54-10:00,155.759,11.962169289818595,-274.71168541741724,0.9931038264326966
2010-03-20 07:30:55-10:00,156.231,11.96601706871577,-274.7132629490842,0.9956821969491774
2010-03-20 07:30:56-10:00,156.231,11.969864852015466,-274.714840525558,0.9952515155144339
2010-03-20 07:30:57-10:00,156.231,11.973712640132405,-274.71641814703094,0.9948212065003312
2010-03-20 07:30:58-10:00,156.231,11.977560432299027,-274.7179958130075,0.9943912694240167
2010-03-20 07:30:59-10:00,156.231,11.981408385040794,-274.71957358850256,0.9939617038034714
2010-03-20 07:31:00-10:00,156.231,11.985256186340344,-274.7211513443845,0.9935325091575092
2010-03-20 07:31:01-10:00,156.231,11.989103992722443,-274.7227291456658,0.9931024224475434
2010-03-20 07:31:02-10:00,156.703,11.992951803418572,-274.72430699184986,0.9956717383320562
2010-03-20 07:31:03-10:00,156.703,11.996799618846259,-274.72588488313187,0.9952410984152027
2010-03-20 07:31:04-10:00,156.703,12.000647438560467,-274.7274628193504,0.9948108308511152
2010-03-20 07:31:05-10:00,156.703,12.004495262976054,-274.72904080069816,0.9943809351570704
2010-03-20 07:31:06-10:00,156.703,12.00834324678987,-274.73061889084295,0.9939514108511791
2010-03-20 07:31:07-10:00,157.175,12.012191079810671,-274.7321969619859,0.9965148134692919
2010-03-20 07:31:08-10:00,157.175,12.016038917384908,-274.73377507846715,0.9960847389741484
2010-03-20 07:31:09-10:00,157.175,12.0198867596022,-274.7353532401417,0.995655035540783
2010-03-20 07:31:10-10:00,157.175,12.023734606018726,-274.7369314468494,0.9952257026891833
2010-03-20 07:31:11-10:00,157.175,12.027582457050245,-274.73850969878373,0.9947967399401636
2010-03-20 07:31:12-10:00,157.175,12.03143031225324,-274.7400879957847,0.9943681468153649
2010-03-20 07:31:13-10:00,157.175,12.035278327184015,-274.74166640188514,0.9939399228372519
2010-03-20 07:31:14-10:00,157.175,12.039126191005787,-274.7432447889971,0.9935120675291118
2010-03-20 07:31:15-10:00,157.175,12.042974059279741,-274.7448232215602,0.9930845804150517
